locus_tag	op?
EQU24_RS21105	False
EQU24_RS10555	False
EQU24_RS07290	True
EQU24_RS07515	True
EQU24_RS21430	False
EQU24_RS14865	True
EQU24_RS18985	False
EQU24_RS17765	True
EQU24_RS05380	True
EQU24_RS03325	False
EQU24_RS12715	True
EQU24_RS02375	True
EQU24_RS08940	True
EQU24_RS03200	True
EQU24_RS10260	True
EQU24_RS14045	False
EQU24_RS12325	True
EQU24_RS07350	False
EQU24_RS15125	False
EQU24_RS19495	False
EQU24_RS11755	True
EQU24_RS20490	False
EQU24_RS04955	True
EQU24_RS01030	False
EQU24_RS10740	True
EQU24_RS15840	True
EQU24_RS03550	False
EQU24_RS21725	True
EQU24_RS21070	True
EQU24_RS05940	False
EQU24_RS03995	True
EQU24_RS13180	True
EQU24_RS11050	False
EQU24_RS05915	False
EQU24_RS08835	False
EQU24_RS01830	False
EQU24_RS22140	True
EQU24_RS00830	True
EQU24_RS04995	True
EQU24_RS05335	True
EQU24_RS21365	False
EQU24_RS11185	True
EQU24_RS07615	True
EQU24_RS03160	False
EQU24_RS17815	False
EQU24_RS03555	False
EQU24_RS02920	False
EQU24_RS19485	True
EQU24_RS09130	True
EQU24_RS19240	False
EQU24_RS11840	False
EQU24_RS03955	True
EQU24_RS13710	True
EQU24_RS14375	True
EQU24_RS02525	False
EQU24_RS17545	True
EQU24_RS14070	True
EQU24_RS14480	False
EQU24_RS01150	False
EQU24_RS13205	True
EQU24_RS20500	True
EQU24_RS07865	True
EQU24_RS07175	True
EQU24_RS05545	True
EQU24_RS06180	True
EQU24_RS03135	True
EQU24_RS20090	False
EQU24_RS10390	True
EQU24_RS00520	True
EQU24_RS04825	True
EQU24_RS14115	False
EQU24_RS02860	True
EQU24_RS01325	True
EQU24_RS20080	True
EQU24_RS16510	True
EQU24_RS16365	True
EQU24_RS00210	False
EQU24_RS19800	False
EQU24_RS03225	False
EQU24_RS09560	False
EQU24_RS06705	False
EQU24_RS14210	True
EQU24_RS11730	True
EQU24_RS02930	True
EQU24_RS21495	True
EQU24_RS05500	False
EQU24_RS18515	False
EQU24_RS02845	True
EQU24_RS20940	False
EQU24_RS18300	True
EQU24_RS09460	False
EQU24_RS18935	False
EQU24_RS20460	True
EQU24_RS21695	False
EQU24_RS16105	True
EQU24_RS13250	False
EQU24_RS13965	False
EQU24_RS21050	False
EQU24_RS09955	True
EQU24_RS08460	True
EQU24_RS22055	True
EQU24_RS21115	True
EQU24_RS15070	True
EQU24_RS16635	False
EQU24_RS12965	True
EQU24_RS02425	False
EQU24_RS03810	True
EQU24_RS15305	False
EQU24_RS06120	True
EQU24_RS03905	True
EQU24_RS15285	True
EQU24_RS06740	True
EQU24_RS21265	False
EQU24_RS15140	True
EQU24_RS22030	False
EQU24_RS19115	True
EQU24_RS01435	False
EQU24_RS04395	True
EQU24_RS18170	True
EQU24_RS02270	True
EQU24_RS16000	True
EQU24_RS11240	True
EQU24_RS21560	False
EQU24_RS16970	True
EQU24_RS09810	True
EQU24_RS20685	False
EQU24_RS04140	True
EQU24_RS09995	True
EQU24_RS08690	False
EQU24_RS12645	True
EQU24_RS00930	False
EQU24_RS02215	True
EQU24_RS02490	True
EQU24_RS11065	False
EQU24_RS09465	True
EQU24_RS15495	False
EQU24_RS18270	False
EQU24_RS05055	False
EQU24_RS17820	True
EQU24_RS10155	True
EQU24_RS12485	True
EQU24_RS09250	True
EQU24_RS13290	True
EQU24_RS02300	False
EQU24_RS05305	True
EQU24_RS08195	False
EQU24_RS20820	False
EQU24_RS12815	False
EQU24_RS14445	False
EQU24_RS17845	True
EQU24_RS10840	True
EQU24_RS11465	True
EQU24_RS19595	False
EQU24_RS08640	False
EQU24_RS11420	False
EQU24_RS10700	False
EQU24_RS07255	False
EQU24_RS12975	False
EQU24_RS01755	False
EQU24_RS09190	True
EQU24_RS15790	True
EQU24_RS10135	False
EQU24_RS19285	True
EQU24_RS00345	True
EQU24_RS16865	True
EQU24_RS06515	False
EQU24_RS04905	False
EQU24_RS09205	True
EQU24_RS10850	True
EQU24_RS13415	False
EQU24_RS11990	True
EQU24_RS12525	False
EQU24_RS14370	True
EQU24_RS19365	True
EQU24_RS04625	False
EQU24_RS18695	True
EQU24_RS00885	False
EQU24_RS15330	True
EQU24_RS19770	False
EQU24_RS09380	True
EQU24_RS07195	True
EQU24_RS10685	False
EQU24_RS03235	False
EQU24_RS12030	True
EQU24_RS02395	False
EQU24_RS11165	False
EQU24_RS02175	False
EQU24_RS10160	False
EQU24_RS08045	False
EQU24_RS02075	False
EQU24_RS03375	True
EQU24_RS17510	True
EQU24_RS07875	False
EQU24_RS18720	False
EQU24_RS20780	False
EQU24_RS04430	True
EQU24_RS17555	True
EQU24_RS17745	True
EQU24_RS11260	True
EQU24_RS14285	False
EQU24_RS11490	False
EQU24_RS12750	False
EQU24_RS21520	True
EQU24_RS09365	False
EQU24_RS06320	False
EQU24_RS08535	True
EQU24_RS19700	True
EQU24_RS08280	False
EQU24_RS09495	False
EQU24_RS11095	True
EQU24_RS17835	False
EQU24_RS13825	False
EQU24_RS09725	False
EQU24_RS09375	True
EQU24_RS01110	True
EQU24_RS12265	True
EQU24_RS14875	True
EQU24_RS05150	True
EQU24_RS02570	False
EQU24_RS16185	True
EQU24_RS19200	True
EQU24_RS13870	True
EQU24_RS05825	False
EQU24_RS15110	True
EQU24_RS18455	True
EQU24_RS04975	True
EQU24_RS21590	False
EQU24_RS04250	False
EQU24_RS03945	True
EQU24_RS10470	True
EQU24_RS19880	False
EQU24_RS18095	True
EQU24_RS15430	True
EQU24_RS10245	True
EQU24_RS07970	False
EQU24_RS06480	False
EQU24_RS19475	True
EQU24_RS08590	True
EQU24_RS17925	True
EQU24_RS21340	False
EQU24_RS01640	True
EQU24_RS21180	True
EQU24_RS17625	True
EQU24_RS02790	True
EQU24_RS05515	False
EQU24_RS02695	False
EQU24_RS18140	False
EQU24_RS08530	True
EQU24_RS01940	False
EQU24_RS14685	False
EQU24_RS04665	True
EQU24_RS10095	True
EQU24_RS18855	False
EQU24_RS13890	False
EQU24_RS21300	False
EQU24_RS13705	True
EQU24_RS15200	True
EQU24_RS16040	False
EQU24_RS00970	False
EQU24_RS15735	False
EQU24_RS11610	True
EQU24_RS07945	True
EQU24_RS10180	False
EQU24_RS03370	True
EQU24_RS21510	True
EQU24_RS01550	False
EQU24_RS01445	True
EQU24_RS11525	True
EQU24_RS15960	True
EQU24_RS17210	False
EQU24_RS21570	True
EQU24_RS20245	False
EQU24_RS10930	True
EQU24_RS07810	True
EQU24_RS06885	False
EQU24_RS02835	True
EQU24_RS16685	False
EQU24_RS05800	True
EQU24_RS02730	False
EQU24_RS16730	False
EQU24_RS20890	True
EQU24_RS05485	False
EQU24_RS19785	True
EQU24_RS11105	False
EQU24_RS07915	False
EQU24_RS16590	True
EQU24_RS21500	True
EQU24_RS04735	False
EQU24_RS03455	True
EQU24_RS07570	False
EQU24_RS06695	True
EQU24_RS06040	False
EQU24_RS17915	True
EQU24_RS03560	False
EQU24_RS17275	True
EQU24_RS14615	True
EQU24_RS12730	False
EQU24_RS06175	True
EQU24_RS17805	True
EQU24_RS08490	True
EQU24_RS03590	False
EQU24_RS20110	True
EQU24_RS19845	False
EQU24_RS11180	False
EQU24_RS12945	False
EQU24_RS10110	True
EQU24_RS12365	False
EQU24_RS13955	False
EQU24_RS03055	True
EQU24_RS20480	True
EQU24_RS03695	True
EQU24_RS17895	False
EQU24_RS05295	True
EQU24_RS07440	False
EQU24_RS05455	False
EQU24_RS13125	False
EQU24_RS12160	False
EQU24_RS17870	True
EQU24_RS08860	False
EQU24_RS07980	True
EQU24_RS02745	True
EQU24_RS03330	False
EQU24_RS02080	False
EQU24_RS15335	True
EQU24_RS03500	False
EQU24_RS15235	False
EQU24_RS04525	False
EQU24_RS05790	False
EQU24_RS02500	False
EQU24_RS10035	False
EQU24_RS12255	True
EQU24_RS18235	True
EQU24_RS16555	False
EQU24_RS04080	False
EQU24_RS02110	True
EQU24_RS08465	True
EQU24_RS08875	True
EQU24_RS16335	True
EQU24_RS06735	True
EQU24_RS08325	False
EQU24_RS11085	False
EQU24_RS02105	False
EQU24_RS09585	False
EQU24_RS18625	True
EQU24_RS21055	True
EQU24_RS01260	False
EQU24_RS08750	True
EQU24_RS20150	False
EQU24_RS05040	True
EQU24_RS21135	True
EQU24_RS15475	False
EQU24_RS13840	True
EQU24_RS02185	True
EQU24_RS03260	False
EQU24_RS02830	True
EQU24_RS16575	True
EQU24_RS20335	False
EQU24_RS06145	False
EQU24_RS08265	True
EQU24_RS01090	False
EQU24_RS11720	False
EQU24_RS12460	False
EQU24_RS06995	True
EQU24_RS19165	False
EQU24_RS19725	True
EQU24_RS05755	True
EQU24_RS00265	False
EQU24_RS01145	False
EQU24_RS03670	True
EQU24_RS03630	False
EQU24_RS14470	False
EQU24_RS11210	True
EQU24_RS06200	True
EQU24_RS20615	False
EQU24_RS18320	False
EQU24_RS13505	False
EQU24_RS19610	False
EQU24_RS11700	True
EQU24_RS12065	False
EQU24_RS08105	False
EQU24_RS08720	True
EQU24_RS01280	True
EQU24_RS10420	True
EQU24_RS14405	True
EQU24_RS00425	False
EQU24_RS09290	False
EQU24_RS21440	True
EQU24_RS17955	False
EQU24_RS02550	False
EQU24_RS13585	False
EQU24_RS04475	True
EQU24_RS19555	False
EQU24_RS05420	True
EQU24_RS16380	False
EQU24_RS04265	True
EQU24_RS20355	False
EQU24_RS16625	True
EQU24_RS14085	True
EQU24_RS00360	True
EQU24_RS06990	False
EQU24_RS01725	False
EQU24_RS18590	True
EQU24_RS08125	True
EQU24_RS04400	False
EQU24_RS19465	True
EQU24_RS02200	False
EQU24_RS17285	False
EQU24_RS00230	False
EQU24_RS13400	True
EQU24_RS06680	True
EQU24_RS04150	False
EQU24_RS08820	False
EQU24_RS13000	False
EQU24_RS13430	False
EQU24_RS03005	False
EQU24_RS02015	True
EQU24_RS04185	False
EQU24_RS02960	True
EQU24_RS03915	True
EQU24_RS09990	False
EQU24_RS18360	False
EQU24_RS16540	False
EQU24_RS05610	True
EQU24_RS08560	False
EQU24_RS09665	True
EQU24_RS11715	False
EQU24_RS04435	False
EQU24_RS17855	False
EQU24_RS10975	True
EQU24_RS06790	False
EQU24_RS13065	False
EQU24_RS00235	True
EQU24_RS00650	False
EQU24_RS06080	False
EQU24_RS08540	False
EQU24_RS01430	False
EQU24_RS15075	False
EQU24_RS06225	False
EQU24_RS16850	False
EQU24_RS05405	False
EQU24_RS13365	True
EQU24_RS10325	False
EQU24_RS20165	True
EQU24_RS09930	False
EQU24_RS03790	True
EQU24_RS11775	True
EQU24_RS18220	False
EQU24_RS16735	False
EQU24_RS05865	False
EQU24_RS15295	True
EQU24_RS01960	True
EQU24_RS05310	True
EQU24_RS14345	False
EQU24_RS04820	False
EQU24_RS11470	False
EQU24_RS01115	False
EQU24_RS04275	False
EQU24_RS05675	False
EQU24_RS00405	False
EQU24_RS10785	False
EQU24_RS10780	True
EQU24_RS07660	False
EQU24_RS20595	False
EQU24_RS17005	False
EQU24_RS22075	True
EQU24_RS02050	True
EQU24_RS06855	False
EQU24_RS15725	True
EQU24_RS13605	True
EQU24_RS20005	True
EQU24_RS00550	True
EQU24_RS11530	False
EQU24_RS19585	True
EQU24_RS16395	False
EQU24_RS13305	False
EQU24_RS13185	True
EQU24_RS09660	False
EQU24_RS15220	True
EQU24_RS17280	True
EQU24_RS03180	True
EQU24_RS06730	True
EQU24_RS12355	True
EQU24_RS20100	False
EQU24_RS02000	True
EQU24_RS14745	False
EQU24_RS06280	False
EQU24_RS22150	True
EQU24_RS02590	True
EQU24_RS11055	False
EQU24_RS06020	True
EQU24_RS05250	False
EQU24_RS18650	True
EQU24_RS02530	False
EQU24_RS17170	False
EQU24_RS06670	True
EQU24_RS15380	True
EQU24_RS15195	False
EQU24_RS01595	False
EQU24_RS07095	False
EQU24_RS15505	True
EQU24_RS07265	True
EQU24_RS15520	False
EQU24_RS06665	False
EQU24_RS18970	True
EQU24_RS13135	True
EQU24_RS10005	True
EQU24_RS09600	False
EQU24_RS20310	True
EQU24_RS20535	True
EQU24_RS17470	False
EQU24_RS15400	True
EQU24_RS09165	True
EQU24_RS15215	False
EQU24_RS06490	False
EQU24_RS03545	True
EQU24_RS03520	True
EQU24_RS14050	False
EQU24_RS10600	True
EQU24_RS06205	True
EQU24_RS17780	False
EQU24_RS03150	True
EQU24_RS13420	True
EQU24_RS00300	False
EQU24_RS02485	False
EQU24_RS05185	True
EQU24_RS03615	True
EQU24_RS19100	False
EQU24_RS07400	False
EQU24_RS16260	False
EQU24_RS00680	True
EQU24_RS15415	False
EQU24_RS20190	False
EQU24_RS06935	False
EQU24_RS10315	True
EQU24_RS03485	False
EQU24_RS14355	True
EQU24_RS10395	True
EQU24_RS02675	False
EQU24_RS08975	False
EQU24_RS06035	True
EQU24_RS03400	True
EQU24_RS18355	False
EQU24_RS18090	False
EQU24_RS12650	True
EQU24_RS06340	True
EQU24_RS17290	True
EQU24_RS08565	True
EQU24_RS04830	True
EQU24_RS14985	True
EQU24_RS04505	False
EQU24_RS19945	True
EQU24_RS02235	True
EQU24_RS04865	False
EQU24_RS09770	True
EQU24_RS20295	True
EQU24_RS18380	False
EQU24_RS13575	False
EQU24_RS11825	False
EQU24_RS04550	True
EQU24_RS17825	False
EQU24_RS09900	False
EQU24_RS12080	True
EQU24_RS15130	False
EQU24_RS12145	False
EQU24_RS14765	True
EQU24_RS04635	True
EQU24_RS14855	True
EQU24_RS11480	False
EQU24_RS21315	False
EQU24_RS12230	False
EQU24_RS10085	True
EQU24_RS15605	False
EQU24_RS15275	False
EQU24_RS16420	True
EQU24_RS05490	True
EQU24_RS18120	False
EQU24_RS06525	False
EQU24_RS07050	False
EQU24_RS20855	False
EQU24_RS08980	False
EQU24_RS01000	False
EQU24_RS04085	True
EQU24_RS10175	False
EQU24_RS18740	False
EQU24_RS14540	False
EQU24_RS03750	False
EQU24_RS00655	True
EQU24_RS14060	False
EQU24_RS08330	False
EQU24_RS17390	False
EQU24_RS08250	False
EQU24_RS15720	True
EQU24_RS12305	False
EQU24_RS15345	True
EQU24_RS13435	True
EQU24_RS11450	False
EQU24_RS01345	True
EQU24_RS19455	True
EQU24_RS02415	False
EQU24_RS15560	True
EQU24_RS16505	True
EQU24_RS02345	False
EQU24_RS10820	False
EQU24_RS01210	False
EQU24_RS13485	False
EQU24_RS02545	True
EQU24_RS11845	True
EQU24_RS17640	True
EQU24_RS01935	True
EQU24_RS06540	False
EQU24_RS16460	True
EQU24_RS08895	False
EQU24_RS21615	False
EQU24_RS16060	False
EQU24_RS13670	False
EQU24_RS03605	False
EQU24_RS06610	True
EQU24_RS15035	True
EQU24_RS10795	False
EQU24_RS06495	False
EQU24_RS10705	False
EQU24_RS03780	True
EQU24_RS12765	True
EQU24_RS00090	True
EQU24_RS16285	False
EQU24_RS11890	False
EQU24_RS10540	True
EQU24_RS09710	True
EQU24_RS12435	True
EQU24_RS07530	False
EQU24_RS20610	True
EQU24_RS07060	False
EQU24_RS17095	True
EQU24_RS00585	False
EQU24_RS03030	False
EQU24_RS00495	False
EQU24_RS06115	False
EQU24_RS05235	True
EQU24_RS16650	False
EQU24_RS16360	False
EQU24_RS09685	True
EQU24_RS02400	True
EQU24_RS21950	False
EQU24_RS03925	True
EQU24_RS03765	True
EQU24_RS11640	True
EQU24_RS00260	False
EQU24_RS18430	False
EQU24_RS00880	False
EQU24_RS04320	False
EQU24_RS20845	False
EQU24_RS19110	True
EQU24_RS22120	True
EQU24_RS13625	False
EQU24_RS21635	True
EQU24_RS00510	True
EQU24_RS09400	False
EQU24_RS14545	True
EQU24_RS01600	False
EQU24_RS16905	False
EQU24_RS03230	False
EQU24_RS10170	True
EQU24_RS17985	True
EQU24_RS19265	True
EQU24_RS05875	True
EQU24_RS15325	False
EQU24_RS04545	False
EQU24_RS21555	False
EQU24_RS18545	True
EQU24_RS03425	False
EQU24_RS00470	False
EQU24_RS12695	True
EQU24_RS18900	False
EQU24_RS12345	False
EQU24_RS18375	False
EQU24_RS19500	True
EQU24_RS04720	True
EQU24_RS04120	True
EQU24_RS09050	False
EQU24_RS06315	False
EQU24_RS00490	False
EQU24_RS00400	False
EQU24_RS11205	False
EQU24_RS20815	False
EQU24_RS16095	True
EQU24_RS01320	True
EQU24_RS12825	True
EQU24_RS12205	False
EQU24_RS05595	False
EQU24_RS06015	True
EQU24_RS11265	False
EQU24_RS18115	False
EQU24_RS19745	True
EQU24_RS16225	False
EQU24_RS10235	True
EQU24_RS08150	True
EQU24_RS08945	True
EQU24_RS11500	False
EQU24_RS02785	True
EQU24_RS13190	True
EQU24_RS08660	True
EQU24_RS01165	False
EQU24_RS17295	True
EQU24_RS15150	False
EQU24_RS13950	False
EQU24_RS04985	False
EQU24_RS07085	True
EQU24_RS08080	True
EQU24_RS14500	False
EQU24_RS08780	True
EQU24_RS00075	True
EQU24_RS16565	False
EQU24_RS15530	False
EQU24_RS05330	True
EQU24_RS04580	False
EQU24_RS00160	True
EQU24_RS06555	False
EQU24_RS00660	True
EQU24_RS09110	True
EQU24_RS14400	False
EQU24_RS17720	True
EQU24_RS01410	False
EQU24_RS14185	False
EQU24_RS10000	True
EQU24_RS12805	False
EQU24_RS10950	True
EQU24_RS12680	True
EQU24_RS20605	False
EQU24_RS17540	True
EQU24_RS03540	True
EQU24_RS12035	True
EQU24_RS04590	True
EQU24_RS21125	True
EQU24_RS03040	False
EQU24_RS09245	True
EQU24_RS03385	True
EQU24_RS09310	False
EQU24_RS00240	True
EQU24_RS05135	False
EQU24_RS00390	False
EQU24_RS10375	True
EQU24_RS15210	True
EQU24_RS00065	False
EQU24_RS20765	False
EQU24_RS14130	False
EQU24_RS05170	False
EQU24_RS07190	False
EQU24_RS04075	False
EQU24_RS04005	True
EQU24_RS02870	False
EQU24_RS15385	False
EQU24_RS08580	True
EQU24_RS03730	True
EQU24_RS13775	True
EQU24_RS11780	False
EQU24_RS10790	False
EQU24_RS14965	False
EQU24_RS04160	True
EQU24_RS00450	True
EQU24_RS01985	True
EQU24_RS08620	False
EQU24_RS21445	True
EQU24_RS19280	False
EQU24_RS06815	True
EQU24_RS20015	True
EQU24_RS16570	False
EQU24_RS07000	False
EQU24_RS18920	True
EQU24_RS05020	False
EQU24_RS00865	False
EQU24_RS06860	False
EQU24_RS18945	False
EQU24_RS00330	False
EQU24_RS05910	True
EQU24_RS06195	False
EQU24_RS11175	False
EQU24_RS06770	False
EQU24_RS21450	True
EQU24_RS00980	False
EQU24_RS05630	True
EQU24_RS15170	True
EQU24_RS15575	False
EQU24_RS08480	False
EQU24_RS15980	False
EQU24_RS07510	True
EQU24_RS13035	False
EQU24_RS05385	False
EQU24_RS20925	True
EQU24_RS09355	False
EQU24_RS12795	False
EQU24_RS06090	True
EQU24_RS08215	False
EQU24_RS13440	True
EQU24_RS14505	False
EQU24_RS20315	True
EQU24_RS13155	False
EQU24_RS17385	False
EQU24_RS03295	True
EQU24_RS08190	True
EQU24_RS19190	False
EQU24_RS13615	False
EQU24_RS12300	False
EQU24_RS01880	False
EQU24_RS13130	False
EQU24_RS11455	False
EQU24_RS07805	True
EQU24_RS14750	False
EQU24_RS07930	False
EQU24_RS04130	False
EQU24_RS19230	False
EQU24_RS01370	False
EQU24_RS20475	False
EQU24_RS16310	True
EQU24_RS06160	True
EQU24_RS21970	True
EQU24_RS04660	True
EQU24_RS19005	False
EQU24_RS02310	True
EQU24_RS17645	False
EQU24_RS18665	False
EQU24_RS02915	False
EQU24_RS07645	False
EQU24_RS20710	False
EQU24_RS11310	True
EQU24_RS00245	False
EQU24_RS13380	False
EQU24_RS02030	True
EQU24_RS00555	True
EQU24_RS07735	False
EQU24_RS02045	False
EQU24_RS10920	True
EQU24_RS10370	False
EQU24_RS11645	False
EQU24_RS13445	True
EQU24_RS05030	False
EQU24_RS06460	False
EQU24_RS21690	False
EQU24_RS09760	False
EQU24_RS19810	True
EQU24_RS20140	False
EQU24_RS10080	False
EQU24_RS18630	False
EQU24_RS05565	True
EQU24_RS06615	False
EQU24_RS06395	True
EQU24_RS01990	True
EQU24_RS08800	False
EQU24_RS01825	False
EQU24_RS02060	False
EQU24_RS09320	True
EQU24_RS00465	True
EQU24_RS11325	True
EQU24_RS13335	False
EQU24_RS12010	True
EQU24_RS18745	False
EQU24_RS00925	True
EQU24_RS04920	True
EQU24_RS20580	True
EQU24_RS04960	False
EQU24_RS12565	True
EQU24_RS11805	False
EQU24_RS00560	False
EQU24_RS04810	True
EQU24_RS15750	False
EQU24_RS02510	True
EQU24_RS20620	False
EQU24_RS01535	False
EQU24_RS02505	False
EQU24_RS02735	False
EQU24_RS05705	True
EQU24_RS21910	True
EQU24_RS15835	True
EQU24_RS12990	False
EQU24_RS02025	False
EQU24_RS17560	False
EQU24_RS05425	True
EQU24_RS12250	False
EQU24_RS10945	True
EQU24_RS00590	False
EQU24_RS06635	False
EQU24_RS11710	False
EQU24_RS02600	True
EQU24_RS00595	False
EQU24_RS00310	True
EQU24_RS12170	True
EQU24_RS18410	False
EQU24_RS14790	False
EQU24_RS01655	False
EQU24_RS14435	True
EQU24_RS05035	False
EQU24_RS19305	True
EQU24_RS02965	False
EQU24_RS14465	False
EQU24_RS19020	False
EQU24_RS10635	True
EQU24_RS04870	True
EQU24_RS12890	False
EQU24_RS03300	True
EQU24_RS02340	True
EQU24_RS20750	False
EQU24_RS20505	True
EQU24_RS14910	True
EQU24_RS09150	False
EQU24_RS00320	False
EQU24_RS07225	True
EQU24_RS21095	False
EQU24_RS12790	False
EQU24_RS08335	False
EQU24_RS11770	True
EQU24_RS18195	False
EQU24_RS12760	False
EQU24_RS11020	False
EQU24_RS00775	True
EQU24_RS20045	True
EQU24_RS10565	False
EQU24_RS02460	False
EQU24_RS04305	False
EQU24_RS20735	True
EQU24_RS20300	True
EQU24_RS14430	True
EQU24_RS01810	False
EQU24_RS01340	True
EQU24_RS11835	True
EQU24_RS21630	False
EQU24_RS19410	False
EQU24_RS20290	True
EQU24_RS18065	True
EQU24_RS09300	False
EQU24_RS12900	True
EQU24_RS14955	False
EQU24_RS03440	False
EQU24_RS15065	True
EQU24_RS06410	False
EQU24_RS07650	True
EQU24_RS13730	True
EQU24_RS00155	True
EQU24_RS18500	True
EQU24_RS15315	False
EQU24_RS18815	False
EQU24_RS22110	False
EQU24_RS17305	True
EQU24_RS18525	False
EQU24_RS08850	False
EQU24_RS07330	False
EQU24_RS17995	False
EQU24_RS01130	True
EQU24_RS07890	False
EQU24_RS01205	True
EQU24_RS08345	True
EQU24_RS00540	True
EQU24_RS07300	True
EQU24_RS08965	True
EQU24_RS19345	True
EQU24_RS00080	False
EQU24_RS20135	True
EQU24_RS03175	True
EQU24_RS12885	False
EQU24_RS04490	True
EQU24_RS07585	False
EQU24_RS13385	True
EQU24_RS08285	True
EQU24_RS11445	True
EQU24_RS11595	False
EQU24_RS03880	True
EQU24_RS00975	True
EQU24_RS03510	True
EQU24_RS15060	True
EQU24_RS08425	False
EQU24_RS05465	False
EQU24_RS13905	False
EQU24_RS03805	True
EQU24_RS18180	True
EQU24_RS11290	False
EQU24_RS15010	False
EQU24_RS04460	False
EQU24_RS14305	False
EQU24_RS06580	True
EQU24_RS16550	True
EQU24_RS20400	False
EQU24_RS15105	False
EQU24_RS14225	False
EQU24_RS06430	True
EQU24_RS09555	False
EQU24_RS19960	False
EQU24_RS12875	True
EQU24_RS01160	True
EQU24_RS16305	False
EQU24_RS13975	False
EQU24_RS02475	True
EQU24_RS16875	False
EQU24_RS09785	True
EQU24_RS04650	False
EQU24_RS08625	False
EQU24_RS01395	False
EQU24_RS05620	False
EQU24_RS20095	True
EQU24_RS15660	False
EQU24_RS01590	True
EQU24_RS00115	True
EQU24_RS05495	False
EQU24_RS12640	True
EQU24_RS16205	False
EQU24_RS13260	False
EQU24_RS06840	False
EQU24_RS12535	True
EQU24_RS06835	True
EQU24_RS16500	False
EQU24_RS05510	False
EQU24_RS07695	True
EQU24_RS10020	False
EQU24_RS07295	True
EQU24_RS06285	False
EQU24_RS07415	True
EQU24_RS19720	True
EQU24_RS16825	True
EQU24_RS20370	False
EQU24_RS01100	True
EQU24_RS19325	False
EQU24_RS16720	True
EQU24_RS11705	False
EQU24_RS09265	True
EQU24_RS17140	False
EQU24_RS05440	False
EQU24_RS02770	False
EQU24_RS07155	True
EQU24_RS08855	False
EQU24_RS09915	False
EQU24_RS13745	True
EQU24_RS21020	False
EQU24_RS12290	True
EQU24_RS17900	False
EQU24_RS02265	True
EQU24_RS08890	True
EQU24_RS05505	True
EQU24_RS15485	False
EQU24_RS13275	True
EQU24_RS13820	False
EQU24_RS06000	True
EQU24_RS15770	True
EQU24_RS17475	False
EQU24_RS13760	True
EQU24_RS19150	True
EQU24_RS14900	False
EQU24_RS12515	True
EQU24_RS19620	False
EQU24_RS20835	False
EQU24_RS06130	False
EQU24_RS06900	False
EQU24_RS08550	False
EQU24_RS03355	False
EQU24_RS01815	False
EQU24_RS00020	True
EQU24_RS20435	True
EQU24_RS16255	False
EQU24_RS15680	False
EQU24_RS15550	False
EQU24_RS16990	False
EQU24_RS16680	False
EQU24_RS20410	True
EQU24_RS11795	False
EQU24_RS19790	False
EQU24_RS01625	False
EQU24_RS16405	False
EQU24_RS15755	False
EQU24_RS15080	False
EQU24_RS18260	True
EQU24_RS12400	False
EQU24_RS06605	True
EQU24_RS07150	True
EQU24_RS11665	True
EQU24_RS02155	True
EQU24_RS06350	False
EQU24_RS14320	False
EQU24_RS09325	False
EQU24_RS06455	False
EQU24_RS22015	True
EQU24_RS21145	False
EQU24_RS02040	False
EQU24_RS21195	True
EQU24_RS08100	False
EQU24_RS21820	True
EQU24_RS08170	False
EQU24_RS02190	False
EQU24_RS03100	False
EQU24_RS12585	True
EQU24_RS16665	True
EQU24_RS09100	False
EQU24_RS13410	False
EQU24_RS10835	False
EQU24_RS18485	True
EQU24_RS05950	True
EQU24_RS11315	True
EQU24_RS06505	True
EQU24_RS02685	True
EQU24_RS14940	False
EQU24_RS01570	False
EQU24_RS08010	False
EQU24_RS19815	False
EQU24_RS15040	True
EQU24_RS21790	True
EQU24_RS16820	True
EQU24_RS19360	True
EQU24_RS09620	True
EQU24_RS04510	True
EQU24_RS17620	False
EQU24_RS13655	True
EQU24_RS04270	False
EQU24_RS18600	False
EQU24_RS12630	True
EQU24_RS00180	False
EQU24_RS10060	False
EQU24_RS05970	True
EQU24_RS04760	False
EQU24_RS04045	True
EQU24_RS09790	True
EQU24_RS21415	True
EQU24_RS14390	True
EQU24_RS00380	True
EQU24_RS14605	True
EQU24_RS01460	True
EQU24_RS09395	False
EQU24_RS17875	False
EQU24_RS13720	False
EQU24_RS16325	True
EQU24_RS05195	True
EQU24_RS11320	True
EQU24_RS22125	False
EQU24_RS11930	False
EQU24_RS00070	True
EQU24_RS06500	False
EQU24_RS01265	True
EQU24_RS12970	False
EQU24_RS15120	True
EQU24_RS18340	True
EQU24_RS16140	True
EQU24_RS18025	False
EQU24_RS16445	True
EQU24_RS10885	True
EQU24_RS04770	True
EQU24_RS10865	True
EQU24_RS12580	True
EQU24_RS05255	True
EQU24_RS05265	False
EQU24_RS21205	False
EQU24_RS07360	True
EQU24_RS16840	True
EQU24_RS10360	True
EQU24_RS10595	True
EQU24_RS10090	True
EQU24_RS04890	True
EQU24_RS04615	False
EQU24_RS02255	True
EQU24_RS09575	True
EQU24_RS12200	False
EQU24_RS07185	False
EQU24_RS07395	True
EQU24_RS02470	False
EQU24_RS08410	False
EQU24_RS10265	True
EQU24_RS07465	False
EQU24_RS00145	True
EQU24_RS00340	True
EQU24_RS09035	True
EQU24_RS13740	True
EQU24_RS04560	False
